step,time_s,dt_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,temperature_linear_normalized_inf_residual,moisture_linear_normalized_inf_residual,linear_normalized_inf_residual,temperature_boundary_flux,temperature_balance_residual,moisture_boundary_flux,moisture_balance_residual
13477,13477.000000,1.000000,3,3.922196e-12,5.194334e-11,2.356109e-16,2.772066e-16,2.772066e-16,4.367882e-02,-3.406335e-11,-1.297946e-08,5.595381e-20
13478,13478.000000,1.000000,3,3.794298e-12,4.802714e-11,2.945141e-16,2.772279e-16,2.945141e-16,4.601865e-02,1.200259e-11,-1.297866e-08,5.958017e-20
13479,13479.000000,1.000000,3,3.190337e-12,4.417622e-11,2.945145e-16,3.881445e-16,3.881445e-16,4.835090e-02,1.134205e-10,-1.297786e-08,7.383745e-20
13480,13480.000000,1.000000,3,2.792433e-12,4.040313e-11,2.356118e-16,3.327207e-16,3.327207e-16,5.067574e-02,-4.915415e-12,-1.297706e-08,4.147484e-20
13481,13481.000000,1.000000,3,5.080381e-12,3.669098e-11,2.356120e-16,3.327496e-16,3.327496e-16,5.299330e-02,-4.175076e-11,-1.297626e-08,-3.928446e-20
13482,13482.000000,1.000000,3,3.375078e-12,3.304990e-11,2.356120e-16,2.773124e-16,2.773124e-16,5.530372e-02,2.985590e-11,-1.297546e-08,1.845605e-20
13483,13483.000000,1.000000,3,4.241940e-12,2.946543e-11,2.356121e-16,3.328000e-16,3.328000e-16,5.760714e-02,-2.557029e-11,-1.297466e-08,-1.496849e-19
13484,13484.000000,1.000000,3,4.618528e-12,2.594602e-11,2.356120e-16,2.773542e-16,2.773542e-16,5.990367e-02,4.548357e-11,-1.297386e-08,-6.875525e-21
13485,13485.000000,1.000000,3,3.709033e-12,2.248535e-11,2.945149e-16,3.328500e-16,3.328500e-16,6.219344e-02,1.043061e-10,-1.297306e-08,-8.238884e-20
13486,13486.000000,1.000000,3,2.145839e-12,1.907330e-11,2.945126e-16,3.328748e-16,3.328748e-16,6.447656e-02,8.665277e-12,-1.297226e-08,3.453479e-20
13487,13487.000000,1.000000,3,2.572165e-12,1.571654e-11,2.945123e-16,3.328996e-16,3.328996e-16,6.675315e-02,-1.091031e-10,-1.297147e-08,1.412824e-20
13488,13488.000000,1.000000,3,4.057199e-12,1.241318e-11,2.356112e-16,3.884117e-16,3.884117e-16,6.902332e-02,-8.522602e-11,-1.297067e-08,-2.000784e-20
13489,13489.000000,1.000000,3,3.161915e-12,9.158119e-12,2.356109e-16,3.329489e-16,3.329489e-16,7.128717e-02,-8.778114e-11,-1.296987e-08,-8.137307e-20
13490,13490.000000,1.000000,3,2.465583e-12,5.958123e-12,2.356104e-16,2.774779e-16,2.774779e-16,7.354479e-02,-1.375754e-10,-1.296908e-08,-3.795601e-20
13491,13491.000000,1.000000,3,3.389289e-12,2.795653e-12,2.356100e-16,3.329979e-16,3.329979e-16,7.579629e-02,1.874453e-11,-1.296828e-08,-6.996955e-20
13492,13492.000000,1.000000,3,2.238210e-12,9.289236e-13,2.356094e-16,2.775186e-16,2.775186e-16,7.804175e-02,1.230885e-10,-1.296748e-08,7.558115e-20
13493,13493.000000,1.000000,3,3.716139e-12,3.393175e-12,2.356088e-16,3.885543e-16,3.885543e-16,8.028128e-02,9.966056e-11,-1.296669e-08,1.149202e-19
13494,13494.000000,1.000000,3,2.934541e-12,6.420198e-12,2.356082e-16,2.775589e-16,2.775589e-16,8.251495e-02,-2.062340e-10,-1.296589e-08,-1.499182e-20
13495,13495.000000,1.000000,3,2.827960e-12,9.413470e-12,2.356075e-16,2.775790e-16,2.775790e-16,8.474285e-02,-6.606932e-11,-1.296510e-08,-1.880016e-20
13496,13496.000000,1.000000,3,3.566925e-12,1.236122e-11,2.356067e-16,2.775990e-16,2.775990e-16,8.696507e-02,-3.691997e-11,-1.296431e-08,1.448559e-20
13497,13497.000000,1.000000,3,3.765876e-12,1.527656e-11,2.945074e-16,3.331428e-16,3.331428e-16,8.918167e-02,-4.614706e-11,-1.296351e-08,-6.722828e-20
13498,13498.000000,1.000000,3,2.280842e-12,1.815270e-11,2.356051e-16,2.776388e-16,2.776388e-16,9.139274e-02,-1.101413e-10,-1.296272e-08,-1.578707e-19
13499,13499.000000,1.000000,3,3.517187e-12,2.099487e-11,2.356042e-16,3.331904e-16,3.331904e-16,9.359835e-02,-7.591568e-11,-1.296193e-08,4.903361e-20
13500,13500.000000,1.000000,3,3.332445e-12,2.379286e-11,2.356032e-16,2.776784e-16,2.776784e-16,9.579858e-02,-6.415114e-11,-1.296113e-08,3.423535e-20
13501,13501.000000,1.000000,3,3.495870e-12,1.344458e-11,2.356033e-16,2.776980e-16,2.776980e-16,9.485180e-02,5.768747e-12,-1.296032e-08,6.248522e-20
13502,13502.000000,1.000000,3,8.498091e-12,6.503653e-11,2.356045e-16,2.777176e-16,2.777176e-16,9.081963e-02,-9.687595e-11,-1.295948e-08,8.246991e-21
13503,13503.000000,1.000000,3,1.319478e-11,9.301748e-11,2.356063e-16,3.332819e-16,3.332819e-16,8.687362e-02,-6.223180e-11,-1.295864e-08,1.434331e-20
13504,13504.000000,1.000000,4,3.375078e-12,6.639134e-14,2.356085e-16,2.777566e-16,2.777566e-16,8.298215e-02,8.314945e-11,-1.295780e-08,-3.606507e-21
13505,13505.000000,1.000000,4,3.311129e-12,8.426593e-14,2.356111e-16,3.333311e-16,3.333311e-16,7.913740e-02,1.064099e-10,-1.295695e-08,3.942012e-20
13506,13506.000000,1.000000,4,3.140599e-12,9.048318e-14,2.945177e-16,3.333543e-16,3.333543e-16,7.533151e-02,-1.462187e-10,-1.295611e-08,4.688460e-21
13507,13507.000000,1.000000,4,2.174261e-12,1.059153e-13,2.356174e-16,2.778145e-16,2.778145e-16,7.156061e-02,1.451084e-10,-1.295527e-08,-1.447235e-20
13508,13508.000000,1.000000,4,2.273737e-12,1.163514e-13,2.356210e-16,3.334004e-16,3.334004e-16,6.782083e-02,1.135589e-10,-1.295443e-08,1.340363e-20
13509,13509.000000,1.000000,4,2.465583e-12,1.226796e-13,2.356248e-16,2.778528e-16,2.778528e-16,6.410976e-02,6.508416e-11,-1.295358e-08,-3.987507e-20
13510,13510.000000,1.000000,4,2.920331e-12,1.308953e-13,2.356289e-16,3.334439e-16,3.334439e-16,6.042500e-02,1.039500e-11,-1.295274e-08,-1.584051e-20
13511,13511.000000,1.000000,4,2.337686e-12,1.409983e-13,2.356332e-16,3.334692e-16,3.334692e-16,5.676489e-02,-3.513069e-11,-1.295189e-08,-1.409185e-20
13512,13512.000000,1.000000,4,2.572165e-12,1.475486e-13,2.356377e-16,3.334897e-16,3.334897e-16,5.312778e-02,5.755038e-11,-1.295105e-08,2.861218e-20
13513,13513.000000,1.000000,4,2.522427e-12,1.586509e-13,2.356425e-16,3.335126e-16,3.335126e-16,4.951241e-02,-4.962173e-11,-1.295020e-08,-6.612482e-20
13514,13514.000000,1.000000,4,3.176126e-12,1.677547e-13,2.356474e-16,2.779482e-16,2.779482e-16,4.591758e-02,-2.922051e-11,-1.294936e-08,1.019666e-19
13515,13515.000000,1.000000,4,3.154810e-12,1.709743e-13,2.356525e-16,3.335607e-16,3.335607e-16,4.234230e-02,-4.483570e-11,-1.294851e-08,-1.979774e-20
13516,13516.000000,1.000000,4,2.962963e-12,1.746381e-13,2.356578e-16,3.335836e-16,3.335836e-16,3.878564e-02,-8.365912e-12,-1.294766e-08,5.414724e-21
13517,13517.000000,1.000000,4,3.389289e-12,1.824096e-13,2.356632e-16,3.336065e-16,3.336065e-16,3.524681e-02,-8.542604e-12,-1.294681e-08,1.607046e-20
13518,13518.000000,1.000000,4,3.119283e-12,1.878497e-13,2.356688e-16,3.336295e-16,3.336295e-16,3.172505e-02,8.102376e-11,-1.294596e-08,4.228547e-21
13519,13519.000000,1.000000,4,2.856382e-12,1.900702e-13,2.356745e-16,2.780438e-16,2.780438e-16,2.821972e-02,1.006417e-10,-1.294512e-08,3.664906e-20
13520,13520.000000,1.000000,4,3.829825e-12,2.038369e-13,2.356804e-16,2.780631e-16,2.780631e-16,2.473019e-02,-1.027139e-10,-1.294427e-08,-1.291825e-19
13521,13521.000000,1.000000,4,2.927436e-12,2.062794e-13,2.356865e-16,3.336989e-16,3.336989e-16,2.125593e-02,-1.051395e-10,-1.294342e-08,-6.112534e-20
13522,13522.000000,1.000000,4,3.289813e-12,2.124967e-13,2.946137e-16,3.337221e-16,3.337221e-16,1.779639e-02,-3.026992e-11,-1.294256e-08,9.367655e-20
13523,13523.000000,1.000000,4,4.014566e-12,2.158274e-13,2.356990e-16,2.781212e-16,2.781212e-16,1.435114e-02,5.767696e-11,-1.294171e-08,1.160286e-19
13524,13524.000000,1.000000,4,3.062439e-12,2.170486e-13,2.357054e-16,2.781407e-16,2.781407e-16,1.091970e-02,4.158806e-11,-1.294086e-08,-1.847756e-20
13525,13525.000000,1.000000,4,2.657430e-12,2.292611e-13,2.357120e-16,3.337923e-16,3.337923e-16,7.501689e-03,-4.395153e-11,-1.294001e-08,-1.134230e-20
13526,13526.000000,1.000000,4,3.552714e-12,2.315925e-13,2.357187e-16,3.894519e-16,3.894519e-16,4.096708e-03,-4.323745e-12,-1.293916e-08,-8.560823e-20
13527,13527.000000,1.000000,4,2.671641e-12,2.350342e-13,2.357255e-16,2.781997e-16,2.781997e-16,7.044119e-04,-2.136217e-11,-1.293830e-08,-1.675702e-20
13528,13528.000000,1.000000,4,2.508216e-12,2.448042e-13,2.357325e-16,3.338634e-16,3.338634e-16,-2.675545e-03,-1.004099e-10,-1.293745e-08,1.181214e-21
13529,13529.000000,1.000000,4,3.431921e-12,2.469136e-13,2.357395e-16,3.338873e-16,3.338873e-16,-6.043468e-03,1.860027e-11,-1.293659e-08,-3.303263e-20
13530,13530.000000,1.000000,4,2.607692e-12,2.514655e-13,2.357467e-16,2.782594e-16,2.782594e-16,-9.399663e-03,-5.706368e-12,-1.293574e-08,-3.069833e-20
13531,13531.000000,1.000000,4,2.422951e-12,2.551293e-13,2.946925e-16,2.782795e-16,2.946925e-16,-1.274440e-02,-1.341668e-10,-1.293488e-08,-1.693900e-20
13532,13532.000000,1.000000,4,4.177991e-12,2.605693e-13,2.357613e-16,2.782996e-16,2.782996e-16,-1.607796e-02,-9.323290e-11,-1.293403e-08,-5.101885e-20
13533,13533.000000,1.000000,4,2.721379e-12,2.602363e-13,2.357688e-16,3.339839e-16,3.339839e-16,-1.940057e-02,-5.296849e-11,-1.293317e-08,-2.693135e-20
13534,13534.000000,1.000000,4,2.849276e-12,2.655653e-13,2.357764e-16,3.340083e-16,3.340083e-16,-2.271249e-02,2.088071e-11,-1.293232e-08,-7.914464e-21
13535,13535.000000,1.000000,4,3.652190e-12,2.695622e-13,2.357841e-16,2.783607e-16,2.783607e-16,-2.601393e-02,9.969468e-11,-1.293146e-08,-5.051427e-20
13536,13536.000000,1.000000,4,3.069545e-12,2.776668e-13,2.357919e-16,3.340543e-16,3.340543e-16,-2.930512e-02,7.757944e-11,-1.293060e-08,-1.538721e-20
13537,13537.000000,1.000000,4,3.147704e-12,2.785550e-13,2.357998e-16,3.340790e-16,3.340790e-16,-3.258626e-02,6.502405e-11,-1.292974e-08,9.941057e-21
13538,13538.000000,1.000000,4,2.501110e-12,2.841061e-13,2.358078e-16,2.784227e-16,2.784227e-16,-3.585754e-02,-6.622591e-11,-1.292888e-08,-9.618456e-21
13539,13539.000000,1.000000,4,3.389289e-12,2.868816e-13,2.358158e-16,3.341288e-16,3.341288e-16,-3.911915e-02,2.329120e-11,-1.292802e-08,-1.156018e-19
13540,13540.000000,1.000000,4,3.197442e-12,2.888800e-13,2.358240e-16,2.784644e-16,2.784644e-16,-4.237127e-02,-1.413918e-10,-1.292716e-08,-6.393279e-20
13541,13541.000000,1.000000,4,2.422951e-12,2.947642e-13,2.358322e-16,2.784855e-16,2.784855e-16,-4.561408e-02,4.308539e-11,-1.292630e-08,7.746050e-20
13542,13542.000000,1.000000,4,2.629008e-12,2.975398e-13,2.358406e-16,2.785066e-16,2.785066e-16,-4.884773e-02,-6.707068e-11,-1.292544e-08,-9.496364e-20
13543,13543.000000,1.000000,4,1.911360e-12,2.960965e-13,2.358490e-16,3.342335e-16,3.342335e-16,-5.207238e-02,4.800513e-11,-1.292458e-08,7.069913e-20
13544,13544.000000,1.000000,4,3.332445e-12,3.045342e-13,2.358575e-16,3.342591e-16,3.342591e-16,-5.528819e-02,8.980820e-11,-1.292372e-08,7.820827e-20
13545,13545.000000,1.000000,4,2.806644e-12,3.049783e-13,2.358661e-16,2.785707e-16,2.785707e-16,-5.849529e-02,5.329687e-11,-1.292286e-08,-6.129408e-21
13546,13546.000000,1.000000,4,3.439027e-12,3.100853e-13,2.358748e-16,2.785922e-16,2.785922e-16,-6.169384e-02,2.555966e-10,-1.292199e-08,-3.391110e-20
13547,13547.000000,1.000000,4,2.820855e-12,3.168577e-13,2.358836e-16,2.786139e-16,2.786139e-16,-6.488396e-02,-9.098257e-11,-1.292113e-08,-4.298361e-20
13548,13548.000000,1.000000,4,3.808509e-12,3.184120e-13,2.358924e-16,3.343588e-16,3.343588e-16,-6.806579e-02,-1.102051e-10,-1.292027e-08,-2.534316e-20
13549,13549.000000,1.000000,4,2.515321e-12,3.272937e-13,2.359013e-16,2.786575e-16,2.786575e-16,-7.123944e-02,4.865178e-11,-1.291940e-08,-9.270544e-20
13550,13550.000000,1.000000,4,2.664535e-12,3.245182e-13,2.359103e-16,3.344113e-16,3.344113e-16,-7.440505e-02,9.895944e-11,-1.291854e-08,6.808689e-20
13551,13551.000000,1.000000,4,2.522427e-12,3.245182e-13,2.359194e-16,3.344419e-16,3.344419e-16,-7.756272e-02,1.677148e-10,-1.291767e-08,-3.198211e-20
13552,13552.000000,1.000000,4,3.481659e-12,3.294032e-13,2.359286e-16,3.344685e-16,3.344685e-16,-8.071258e-02,8.654563e-12,-1.291681e-08,-8.898313e-20
13553,13553.000000,1.000000,4,2.593481e-12,3.379519e-13,2.359378e-16,3.344953e-16,3.344953e-16,-8.385472e-02,-1.047108e-10,-1.291594e-08,-7.441151e-20
13554,13554.000000,1.000000,4,3.254286e-12,3.375078e-13,2.359471e-16,2.787684e-16,2.787684e-16,-8.698926e-02,-1.166764e-11,-1.291508e-08,-4.647101e-21
13555,13555.000000,1.000000,4,2.984279e-12,3.447242e-13,2.359565e-16,3.345491e-16,3.345491e-16,-9.011629e-02,-3.352410e-11,-1.291421e-08,-6.890249e-20
13556,13556.000000,1.000000,4,3.055334e-12,3.492762e-13,2.359659e-16,3.903337e-16,3.903337e-16,-9.323592e-02,-4.909395e-11,-1.291334e-08,-4.367017e-20
13557,13557.000000,1.000000,4,3.218759e-12,3.428369e-13,2.359754e-16,3.346034e-16,3.346034e-16,-9.634824e-02,6.710642e-11,-1.291247e-08,5.719788e-20
13558,13558.000000,1.000000,4,3.687717e-12,3.506084e-13,2.359850e-16,3.346308e-16,3.346308e-16,-9.945334e-02,1.096655e-10,-1.291160e-08,3.043694e-20
13559,13559.000000,1.000000,4,3.609557e-12,3.536060e-13,2.359947e-16,2.788819e-16,2.788819e-16,-1.025513e-01,1.186870e-10,-1.291074e-08,3.878319e-20
13560,13560.000000,1.000000,4,2.074785e-12,3.534950e-13,2.360044e-16,2.789048e-16,2.789048e-16,-1.056423e-01,5.742798e-11,-1.290987e-08,-1.030981e-19
13561,13561.000000,1.000000,4,3.545608e-12,3.395062e-13,2.360132e-16,2.789279e-16,2.789279e-16,-1.058012e-01,4.230453e-11,-1.290907e-08,-5.001465e-20
13562,13562.000000,1.000000,4,3.062439e-12,3.163025e-13,2.360209e-16,2.789511e-16,2.789511e-16,-1.030854e-01,1.407007e-10,-1.290835e-08,-9.740879e-20
13563,13563.000000,1.000000,4,2.231104e-12,2.935430e-13,2.360282e-16,3.347693e-16,3.347693e-16,-1.004481e-01,-1.049541e-10,-1.290762e-08,-1.210000e-20
13564,13564.000000,1.000000,4,2.913225e-12,2.767786e-13,2.360350e-16,3.347974e-16,3.347974e-16,-9.785962e-02,7.483317e-11,-1.290690e-08,-7.520892e-20
13565,13565.000000,1.000000,4,3.204548e-12,2.676748e-13,2.360414e-16,2.790213e-16,2.790213e-16,-9.531276e-02,1.183072e-10,-1.290617e-08,-2.305021e-20
13566,13566.000000,1.000000,4,2.472689e-12,2.585709e-13,2.360476e-16,2.790449e-16,2.790449e-16,-9.280023e-02,-8.815268e-12,-1.290545e-08,4.281487e-20
13567,13567.000000,1.000000,4,3.140599e-12,2.436940e-13,2.360535e-16,3.348823e-16,3.348823e-16,-9.031842e-02,-5.186976e-12,-1.290473e-08,-2.239840e-20
13568,13568.000000,1.000000,4,3.240075e-12,2.375877e-13,2.950739e-16,2.790924e-16,2.950739e-16,-8.786374e-02,1.251344e-10,-1.290400e-08,-8.528398e-20
13569,13569.000000,1.000000,4,2.721379e-12,2.280398e-13,2.360645e-16,2.791162e-16,2.791162e-16,-8.543396e-02,2.927164e-11,-1.290328e-08,-5.954046e-21
13570,13570.000000,1.000000,4,3.950618e-12,2.221556e-13,2.360697e-16,2.791402e-16,2.791402e-16,-8.302687e-02,-2.373675e-11,-1.290256e-08,-1.574621e-20
13571,13571.000000,1.000000,4,3.446132e-12,2.173817e-13,2.360748e-16,2.791642e-16,2.791642e-16,-8.064092e-02,8.437406e-11,-1.290184e-08,-1.491407e-20
13572,13572.000000,1.000000,4,3.410605e-12,2.060574e-13,2.360796e-16,3.350258e-16,3.350258e-16,-7.827460e-02,-2.744437e-11,-1.290112e-08,-1.774302e-20
13573,13573.000000,1.000000,4,2.778222e-12,2.042810e-13,2.360843e-16,3.350547e-16,3.350547e-16,-7.592675e-02,-3.900030e-11,-1.290039e-08,8.660581e-21
13574,13574.000000,1.000000,4,2.494005e-12,1.919576e-13,2.360888e-16,2.792364e-16,2.792364e-16,-7.359625e-02,-9.906558e-11,-1.289967e-08,-5.298588e-20
13575,13575.000000,1.000000,4,3.758771e-12,1.869616e-13,2.360931e-16,2.792605e-16,2.792605e-16,-7.128222e-02,-9.136847e-11,-1.289895e-08,8.044497e-20
13576,13576.000000,1.000000,4,2.557954e-12,1.822986e-13,2.360974e-16,3.351416e-16,3.351416e-16,-6.898378e-02,8.025695e-11,-1.289823e-08,2.948568e-20
13577,13577.000000,1.000000,4,4.405365e-12,1.747491e-13,2.361014e-16,3.351706e-16,3.351706e-16,-6.670023e-02,7.997429e-11,-1.289751e-08,-7.401778e-20
13578,13578.000000,1.000000,4,3.637979e-12,1.743050e-13,2.361054e-16,3.351996e-16,3.351996e-16,-6.443085e-02,1.462263e-10,-1.289679e-08,1.431519e-20
13579,13579.000000,1.000000,4,2.849276e-12,1.740830e-13,1.770819e-16,2.793571e-16,2.793571e-16,-6.217509e-02,6.084656e-11,-1.289607e-08,-2.773206e-20
13580,13580.000000,1.000000,4,2.707168e-12,1.637579e-13,2.361129e-16,3.352575e-16,3.352575e-16,-5.993234e-02,-7.951606e-11,-1.289535e-08,-6.849717e-20
13581,13581.000000,1.000000,4,2.259526e-12,1.615375e-13,2.361164e-16,3.352864e-16,3.352864e-16,-5.770214e-02,-2.060382e-11,-1.289463e-08,1.569658e-20
13582,13582.000000,1.000000,4,2.309264e-12,1.550982e-13,2.361199e-16,2.794294e-16,2.794294e-16,-5.548400e-02,3.877530e-11,-1.289391e-08,1.947018e-20
13583,13583.000000,1.000000,4,3.623768e-12,1.493250e-13,2.361233e-16,2.794535e-16,2.794535e-16,-5.327750e-02,-6.423915e-11,-1.289320e-08,2.970571e-20
13584,13584.000000,1.000000,4,2.664535e-12,1.465494e-13,2.361265e-16,2.794775e-16,2.794775e-16,-5.108222e-02,1.774044e-10,-1.289248e-08,-7.530321e-20
13585,13585.000000,1.000000,4,3.197442e-12,1.414424e-13,2.361297e-16,3.913021e-16,3.913021e-16,-4.889782e-02,1.621323e-10,-1.289176e-08,3.226832e-20
13586,13586.000000,1.000000,4,2.820855e-12,1.353362e-13,2.951659e-16,3.354306e-16,3.354306e-16,-4.672394e-02,-1.895192e-12,-1.289104e-08,1.388075e-19
13587,13587.000000,1.000000,4,2.927436e-12,1.347811e-13,2.361357e-16,2.795494e-16,2.795494e-16,-4.456027e-02,1.489286e-10,-1.289032e-08,1.260292e-20
13588,13588.000000,1.000000,4,2.572165e-12,1.343370e-13,2.361385e-16,3.354879e-16,3.354879e-16,-4.240649e-02,-3.532751e-11,-1.288961e-08,-4.725187e-20
13589,13589.000000,1.000000,4,3.971934e-12,1.244560e-13,2.951744e-16,2.795971e-16,2.951744e-16,-4.026234e-02,1.111915e-11,-1.288889e-08,9.770327e-20
13590,13590.000000,1.000000,4,2.728484e-12,1.249001e-13,2.361440e-16,3.355451e-16,3.355451e-16,-3.812753e-02,9.374675e-12,-1.288817e-08,-6.625882e-20
13591,13591.000000,1.000000,4,2.316369e-12,1.257883e-13,2.361465e-16,2.796446e-16,2.796446e-16,-3.600183e-02,-1.023932e-10,-1.288746e-08,-3.323612e-20
13592,13592.000000,1.000000,4,2.607692e-12,1.191269e-13,2.361491e-16,3.356020e-16,3.356020e-16,-3.388499e-02,1.425354e-10,-1.288674e-08,8.350223e-20
13593,13593.000000,1.000000,4,4.583001e-12,1.207923e-13,2.361515e-16,3.356303e-16,3.356303e-16,-3.177680e-02,7.316787e-11,-1.288603e-08,-9.979438e-20
13594,13594.000000,1.000000,4,3.126388e-12,1.120215e-13,2.361538e-16,2.797155e-16,2.797155e-16,-2.967703e-02,7.086554e-11,-1.288531e-08,6.099134e-20
13595,13595.000000,1.000000,4,2.245315e-12,1.140199e-13,2.361561e-16,3.356868e-16,3.356868e-16,-2.758549e-02,-6.391021e-11,-1.288460e-08,-2.987446e-20
13596,13596.000000,1.000000,4,2.998490e-12,1.025846e-13,2.361583e-16,3.357150e-16,3.357150e-16,-2.550199e-02,6.751551e-12,-1.288388e-08,1.826911e-20
13597,13597.000000,1.000000,4,2.202682e-12,1.024736e-13,2.361604e-16,2.797859e-16,2.797859e-16,-2.342635e-02,2.038775e-10,-1.288317e-08,-2.611906e-20
13598,13598.000000,1.000000,4,3.517187e-12,9.803269e-14,2.361625e-16,3.357711e-16,3.357711e-16,-2.135838e-02,-7.311388e-11,-1.288246e-08,-2.145376e-20
13599,13599.000000,1.000000,4,3.517187e-12,9.703349e-14,2.361644e-16,2.798326e-16,2.798326e-16,-1.929794e-02,-2.588812e-10,-1.288174e-08,9.270379e-20
13600,13600.000000,1.000000,4,3.062439e-12,9.048318e-14,2.361663e-16,3.358269e-16,3.358269e-16,-1.724485e-02,-1.421626e-10,-1.288103e-08,-7.644803e-21
13601,13601.000000,1.000000,4,3.289813e-12,9.225953e-14,2.361682e-16,2.798789e-16,2.798789e-16,-1.519898e-02,2.787556e-10,-1.288032e-08,-1.820128e-20
13602,13602.000000,1.000000,4,2.998490e-12,8.582024e-14,2.361699e-16,2.799020e-16,2.799020e-16,-1.316017e-02,6.009129e-11,-1.287961e-08,-1.435820e-20
13603,13603.000000,1.000000,4,3.844036e-12,8.815171e-14,2.361716e-16,3.359101e-16,3.359101e-16,-1.112829e-02,-1.388003e-10,-1.287889e-08,-4.963084e-24
13604,13604.000000,1.000000,4,1.882938e-12,8.326673e-14,2.361733e-16,3.359377e-16,3.359377e-16,-9.103197e-03,1.326282e-10,-1.287818e-08,-8.506064e-20
13605,13605.000000,1.000000,4,3.176126e-12,8.315570e-14,2.361748e-16,3.359652e-16,3.359652e-16,-7.084776e-03,1.522081e-10,-1.287747e-08,2.244968e-20
13606,13606.000000,1.000000,4,2.899014e-12,7.915890e-14,2.361764e-16,3.359926e-16,3.359926e-16,-5.072899e-03,-9.920625e-12,-1.287676e-08,5.339947e-20
13607,13607.000000,1.000000,4,2.394529e-12,7.760459e-14,2.361778e-16,3.360154e-16,3.360154e-16,-3.067450e-03,-1.419939e-10,-1.287605e-08,2.090120e-20
13608,13608.000000,1.000000,4,3.453238e-12,7.926992e-14,2.361792e-16,2.800393e-16,2.800393e-16,-1.068316e-03,-7.525098e-11,-1.287534e-08,-2.510328e-20
13609,13609.000000,1.000000,4,2.401634e-12,7.016610e-14,2.361805e-16,3.360744e-16,3.360744e-16,9.246111e-04,-6.236285e-11,-1.287463e-08,-5.121571e-20
13610,13610.000000,1.000000,3,2.671641e-12,9.729673e-11,2.361818e-16,2.800846e-16,2.800846e-16,2.911438e-03,-7.528514e-11,-1.287392e-08,-3.064373e-20
13611,13611.000000,1.000000,3,2.458478e-12,9.422874e-11,2.361830e-16,3.361285e-16,3.361285e-16,4.892263e-03,-2.502112e-11,-1.287321e-08,-9.517706e-20
13612,13612.000000,1.000000,3,3.382183e-12,9.121170e-11,2.361842e-16,2.801296e-16,2.801296e-16,6.867186e-03,4.523740e-11,-1.287250e-08,-2.490641e-20
13613,13613.000000,1.000000,3,2.856382e-12,8.823375e-11,2.361853e-16,2.801520e-16,2.801520e-16,8.836300e-03,1.678137e-11,-1.287179e-08,-1.316375e-20
13614,13614.000000,1.000000,3,3.730349e-12,8.530643e-11,2.361863e-16,2.801743e-16,2.801743e-16,1.079970e-02,1.076399e-10,-1.287108e-08,-2.510989e-20
13615,13615.000000,1.000000,3,2.437162e-12,8.241530e-11,2.952341e-16,2.801966e-16,2.952341e-16,1.275746e-02,5.096791e-11,-1.287037e-08,-5.350370e-20
13616,13616.000000,1.000000,3,3.744560e-12,7.956302e-11,2.361883e-16,2.802188e-16,2.802188e-16,1.470968e-02,-2.210436e-11,-1.286967e-08,-1.224558e-20
13617,13617.000000,1.000000,3,3.524292e-12,7.675671e-11,2.361891e-16,3.362891e-16,3.362891e-16,1.665644e-02,-1.533116e-10,-1.286896e-08,8.292320e-20
13618,13618.000000,1.000000,3,4.675371e-12,7.398027e-11,2.361900e-16,3.363155e-16,3.363155e-16,1.859781e-02,-1.414278e-10,-1.286825e-08,-9.921701e-20
13619,13619.000000,1.000000,3,3.836931e-12,7.124379e-11,2.361908e-16,2.802850e-16,2.802850e-16,2.053388e-02,-5.387612e-11,-1.286754e-08,-1.514237e-20
13620,13620.000000,1.000000,3,4.760636e-12,6.854617e-11,2.361915e-16,2.803069e-16,2.803069e-16,2.246472e-02,1.203925e-10,-1.286684e-08,8.415570e-20
13621,13621.000000,1.000000,3,3.787193e-12,7.773415e-11,2.361925e-16,2.803288e-16,2.803288e-16,2.346305e-02,5.577847e-12,-1.286605e-08,-4.837683e-20
13622,13622.000000,1.000000,3,4.291678e-12,9.116508e-11,2.361938e-16,3.364207e-16,3.364207e-16,2.354715e-02,1.709925e-11,-1.286519e-08,2.962961e-20
13623,13623.000000,1.000000,3,3.041123e-12,9.760226e-11,2.361953e-16,2.803723e-16,2.803723e-16,2.365325e-02,-4.601668e-11,-1.286434e-08,8.166258e-20
13624,13624.000000,1.000000,4,2.742695e-12,7.005507e-14,2.361968e-16,2.803940e-16,2.803940e-16,2.377204e-02,5.013205e-12,-1.286348e-08,-6.975614e-20
13625,13625.000000,1.000000,4,1.797673e-12,6.772360e-14,2.361984e-16,2.804156e-16,2.804156e-16,2.390126e-02,-3.587073e-11,-1.286262e-08,4.792023e-20
